companyFullName,companyLabelList,financeStage,companySize,city,salary,secondType,workYear,education,positionName,positionLables,positionAdvantage,maxsalary,minsalary,avesalary,name,belong
腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",上市公司,2000人以上,深圳,15k-30k,交互,3-5年,本科,【国际业务部】交互设计师（深圳,['交互'],福利待遇好,30k,15k,22.5,无线交互设计师,交互设计
湖南易智寄网络科技有限公司,['无特殊要求'],天使轮,15-50人,长沙,10k-20k,交互,3-5年,本科,ux设计师,"['电商', '物流', '交互', 'Axure']",双休，五险一金，绩效年终奖，出国机会,20k,10k,15.0,网页交互设计师,交互设计
杭州艾耕科技有限公司,"['股票期权', '扁平管理', '发展前景好', '工程师文化']",A轮,150-500人,杭州,15k-30k,交互,3-5年,本科,交互设计师,"['视频', '直播', '交互', 'UI', '用户体验', '无线交互']",AI技术大牛+工程师文化+扁平化管理,30k,15k,22.5,网页交互设计师,交互设计
山东新希望六和集团有限公司,['无特殊要求'],上市公司,2000人以上,成都,12k-18k,交互,1-3年,本科,高级UI设计师,['PS'],平台大，福利多，定期体检,18k,12k,15.0,网页交互设计师,交互设计
上海宝尊电子商务有限公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",上市公司,2000人以上,上海,15k-20k,交互,5-10年,本科,交互设计师,"['电商', '移动交互', '网页交互']",上市公司 知名品牌,20k,15k,17.5,无线交互设计师,交互设计
秒针信息技术有限公司,"['六险一金', '年底双薪', '绩效奖金', '完成E轮融资']",D轮及以上,2000人以上,北京,8k-15k,交互,3-5年,本科,交互设计师,"['大数据', '企业服务', '交互', '用户体验', '界面设计', '网页交互']",发展前景,15k,8k,11.5,无线交互设计师,交互设计
北京默契破冰科技有限公司,"['去他的考勤', '高手云集', '股票期权', '年底N薪']",B轮,500-2000人,北京,20k-35k,交互,3-5年,本科,游戏交互设计师,"['Sketch', '用户体验', '游戏交互']",七险一金 弹性工作 免费午餐零食,35k,20k,27.5,无线交互设计师,交互设计
北京奇艺世纪科技有限公司,"['绩效奖金', '五险一金', '交通补助', '带薪年假']",上市公司,2000人以上,北京,25k-45k,交互,3-5年,本科,交互设计师,"['交互', '设计']",核心团队 发展空间大 12天年假,45k,25k,35.0,无线交互设计师,交互设计
紫元元（深圳）科技有限公司,['无特殊要求'],上市公司,50-150人,深圳,10k-15k,交互,3-5年,本科,ui交互设计师,"['UI', '移动交互', '网页交互']",周末双休、五险一金、餐补、上市公司,15k,10k,12.5,网页交互设计师,交互设计
腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",上市公司,2000人以上,深圳,15k-30k,交互,3-5年,本科,高级交互设计师,"['交互', '用户体验', 'B端产品']",互联网金融最具竞争力企业,30k,15k,22.5,无线交互设计师,交互设计
深圳市房多多网络科技有限公司,"['节日礼物', '带薪年假', '扁平管理', '领导好']",上市公司,2000人以上,深圳,15k-25k,交互,3-5年,本科,用户体验设计师(J10487),"['UI', '移动交互']",独角兽 大牛多,25k,15k,20.0,网页交互设计师,交互设计
上海任意门科技有限公司,"['外企氛围', '年轻活力娱乐', '有才华的团队', '技术导向']",C轮,500-2000人,上海,20k-35k,交互,5-10年,本科,国际线资深体验设计师（偏交互） (MJ000240),"['交互', '用户体验', '移动交互']",团队氛围好/老板nice/发挥空间大,35k,20k,27.5,无线交互设计师,交互设计
上海任意门科技有限公司,"['外企氛围', '年轻活力娱乐', '有才华的团队', '技术导向']",C轮,500-2000人,上海,20k-35k,交互,5-10年,本科,资深体验设计师（偏交互） (MJ000239),"['交互', '用户体验', '移动交互']",团队氛围好 / 老板nice / 发挥空间大,35k,20k,27.5,无线交互设计师,交互设计
宁波象量信息科技有限公司,"['年底双薪', '股票期权', '绩效奖金', '定期体检']",天使轮,少于15人,宁波,9k-15k,交互,1-3年,本科,交互设计师,"['交互', '设计']",半年调薪 零食不断 公司上升期,15k,9k,12.0,无线交互设计师,交互设计
北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",C轮,2000人以上,北京,15k-30k,交互,3-5年,本科,文创产品设计师（在线K12行业）,['平面'],"六险一金,弹性工作,免费三餐,租房补贴",30k,15k,22.5,网页交互设计师,交互设计
北京小米科技有限责任公司,"['快速成长', '免费班车', '扁平管理', '技能培训']",D轮及以上,2000人以上,北京,16k-30k,交互,3-5年,本科,高级交互设计师,"['移动互联网', '移动交互']",大平台,30k,16k,23.0,无线交互设计师,交互设计
北京点众科技股份有限公司,"['年底双薪', '股票期权', '专项奖金', '绩效奖金']",不需要融资,150-500人,北京,20k-35k,交互,5-10年,本科,高级交互设计师,"['用户体验', '交互', '移动交互']",发展前景好,35k,20k,27.5,无线交互设计师,交互设计
建信金融科技有限责任公司,"['绩效奖金', '带薪年假', '交通补助', '通讯津贴']",不需要融资,2000人以上,广州,15k-25k,交互,1-3年,本科,UI及交互设计师,"['移动互联网', '金融', 'UI', '交互', '设计', '用户体验']",银行系金融科技公司、六险一金、餐补,25k,15k,20.0,无线交互设计师,交互设计
富途网络科技（深圳）有限公司,"['年底双薪', '腾讯系', '互联网金融', '年度体检']",上市公司,500-2000人,深圳,18k-25k,交互,不限,不限,高级交互设计师,['交互'],"腾讯系团队,扁平管理,六险一金",25k,18k,21.5,无线交互设计师,交互设计
上海莉莉丝科技股份有限公司,"['项目奖金', '零食无限量', '牛逼的同事', '境外旅游']",不需要融资,500-2000人,上海,10k-20k,交互,3-5年,不限,交互设计师（射击手游）,"['游戏', '游戏交互']",大牛云集，氛围极佳，朝十晚七,20k,10k,15.0,无线交互设计师,交互设计
杭州神兔网络科技有限公司,"['年底双薪', '专项奖金', '提供三餐', '便捷班车']",不需要融资,150-500人,杭州,20k-25k,交互,5-10年,本科,资深交互设计师,"['游戏', '移动互联网', '移动交互', '网页交互', '用户体验', '动效设计']",13薪，三餐双休，奖金,25k,20k,22.5,无线交互设计师,交互设计
广州小鹏汽车科技有限公司,"['年底双薪', '专项奖金', '绩效奖金', '股票期权']",B轮,2000人以上,广州,13k-25k,交互,应届毕业生,本科,校招(2020/2021)-交互体验设计师,['交互'],团队实力,25k,13k,19.0,无线交互设计师,交互设计
新原子（深圳）科技有限公司,"['带薪年假', '交通补助', '绩效奖金', '晋升空间大']",未融资,15-50人,深圳,13k-25k,交互,3-5年,本科,高级交互设计师,"['网页交互', '界面设计']",五险一金、周末双休、加班补贴、节日福利,25k,13k,19.0,无线交互设计师,交互设计
广州百田信息科技有限公司,"['股票期权', '专项奖金', '年底双薪', '五险一金']",上市公司,500-2000人,广州,25k-35k,交互,5-10年,不限,游戏UE交互设计师（组长级）,['游戏交互'],核心项目，加班少，工作弹性，福利多,35k,25k,30.0,无线交互设计师,交互设计
上海益高检验咨询有限公司,['无特殊要求'],不需要融资,50-150人,无锡,13k-20k,交互,1-3年,本科,高级交互设计师,"['移动交互', '用户体验', 'B端产品', '交互']",产品是简道云,20k,13k,16.5,无线交互设计师,交互设计
上海大秉信息科技有限公司,"['设计公司', '想象力第一', '注重创新', '只要有才华的']",未融资,15-50人,上海,3k-4k,交互,应届毕业生,本科,交互实习设计师,"['界面设计', '移动交互', '交互', '用户体验']",各种有趣的项目；技能的快速成长,4k,3k,3.5,无线交互设计师,交互设计
上海微创软件股份有限公司,"['绩效奖金', '带薪年假', '定期体检', '弹性工作']",不需要融资,2000人以上,北京,12k-14k,交互,1-3年,本科,交互设计师,"['交互', '用户体验', '移动交互', '网页交互']",双休 六险一金 健身房 带薪年假,14k,12k,13.0,网页交互设计师,交互设计
广州哆啦科技有限公司,"['六险一金', '不打卡', '年度奖金', '带薪休假']",C轮,2000人以上,广州,15k-25k,交互,5-10年,本科,资深交互设计师,"['交互', '设计', '移动交互']",扁平管理、六险一金、绩效奖金、成长空间大,25k,15k,20.0,无线交互设计师,交互设计
杭州有赞科技有限公司,"['工程师氛围', '弹性工作', '扁平管理', '上班不打卡']",上市公司,2000人以上,深圳,20k-30k,交互,3-5年,不限,体验设计师-美业-深圳,['用户体验'],16薪 晋升空间 带薪年假 年度旅游,30k,20k,25.0,网页交互设计师,交互设计
北京蓝莓时节科技有限公司,"['带薪年假', '交通补助', '帅哥多', '五险一金']",A轮,50-150人,北京,15k-25k,交互,3-5年,本科,动效与交互设计师,"['直播', '社交', '交互', '用户体验', '设计']","周末双休,六险一金,带薪年假,法定节假日",25k,15k,20.0,无线交互设计师,交互设计
思特沃克软件技术（成都）有限公司,"['技能培训', '节日礼物', '带薪年假', '全球化视野']",不需要融资,2000人以上,深圳,18k-25k,交互,3-5年,本科,高级交互设计师-深圳,"['企业服务', '交互', '用户体验', '界面设计', 'Sketch']",持续行业影响力，全服务流程设计,25k,18k,21.5,无线交互设计师,交互设计
思特沃克软件技术（成都）有限公司,"['技能培训', '节日礼物', '带薪年假', '全球化视野']",不需要融资,2000人以上,成都,15k-25k,交互,3-5年,本科,高级交互设计师-成都,"['企业服务', '交互', '用户体验', '界面设计', 'Sketch']",持续行业影响力，全服务流程设计,25k,15k,20.0,无线交互设计师,交互设计
福建福昕软件开发股份有限公司北京分公司,"['岗位晋升', '定期体检', '年度旅游', '绩效奖金']",D轮及以上,150-500人,北京,15k-25k,交互,5-10年,本科,资深UIUX设计师,"['企业服务', '交互', '用户体验']","七险一金，弹性时间,旅游,下午茶",25k,15k,20.0,网页交互设计师,交互设计
上海米哈游网络科技股份有限公司,"['技术宅团队', '发展空间大', '简单有爱文化', '弹性工作制']",不需要融资,500-2000人,上海,15k-20k,交互,不限,本科,交互设计师 (MJ000417),['交互'],"扁平化,周末双休，年底奖金",20k,15k,17.5,无线交互设计师,交互设计
北京北森云计算股份有限公司,"['节日礼物', '年度旅游', '定期体检', '弹性工作']",D轮及以上,500-2000人,北京,18k-32k,交互,3-5年,本科,高级/资深交互设计师,"['云计算', '企业服务', '交互', '用户体验', 'B端产品']",八险一金 节日福利 团队大牛 互联网,32k,18k,25.0,无线交互设计师,交互设计
北京北森云计算股份有限公司,"['节日礼物', '年度旅游', '定期体检', '弹性工作']",D轮及以上,500-2000人,北京,25k-45k,交互,3-5年,本科,交互设计师（PAAS/北京）(J12808),"['交互', '移动交互', '网页交互', 'B端产品']",八险一金 节日福利 团队大牛 互联网,45k,25k,35.0,无线交互设计师,交互设计
万科物业发展股份有限公司,"['社区o2o', '原始股权', '弹性工作制', '互联网+']",不需要融资,2000人以上,深圳,15k-25k,交互,3-5年,本科,交互设计师,"['企业服务', '社交', '交互', '用户体验']",结构扁平 五险一金 年度旅游 弹性时间,25k,15k,20.0,网页交互设计师,交互设计
上海昌投网络科技有限公司,"['技能培训', '股票期权', '绩效奖金', '扁平管理']",A轮,150-500人,上海,16k-30k,交互,3-5年,本科,UI设计师-中后台,"['UI', '交互']",六险一金 季度团建 周末双休 期权激励,30k,16k,23.0,网页交互设计师,交互设计
广州华多网络科技有限公司,"['社交媒体平台', '全球化', '人工智能']",上市公司,2000人以上,广州,15k-19k,交互,3-5年,本科,交互设计师 (MJ002750),"['交互', '设计']",年底双薪，餐补，年度旅游，定期体检,19k,15k,17.0,无线交互设计师,交互设计
秒针信息技术有限公司,"['六险一金', '年底双薪', '绩效奖金', '完成E轮融资']",D轮及以上,2000人以上,上海,10k-15k,交互,1-3年,本科,交互设计师,"['交互', 'Sketch', 'PS']",行业TOP;团队氛围，晋升空间；福利待遇,15k,10k,12.5,无线交互设计师,交互设计
北京青岳科技有限公司,['无特殊要求'],未融资,50-150人,北京,15k-25k,交互,3-5年,本科,交互设计师,"['移动互联网', '交互', '界面设计']",团队优秀，免费零食，周末双休,25k,15k,20.0,网页交互设计师,交互设计
上海易宝软件有限公司深圳分公司,"['节日礼物', '技能培训', '岗位晋升', '年度旅游']",上市公司,150-500人,深圳,15k-25k,交互,3-5年,本科,交互设计师,"['用户体验', '交互']",项目稳定,25k,15k,20.0,无线交互设计师,交互设计
途家网网络技术（北京）有限公司,"['绩效奖金', '五险一金', '带薪年假', '午餐补助']",D轮及以上,500-2000人,北京,10k-15k,交互,1-3年,大专,交互设计师,"['移动互联网', '交互']",全额五险一金，补充医疗，福利假期,15k,10k,12.5,无线交互设计师,交互设计
口碑（杭州）信息技术有限公司,['无特殊要求'],不需要融资,2000人以上,杭州,16k-20k,交互,3-5年,本科,资深交互设计师,"['交互', 'UI']",O2O平台,20k,16k,18.0,无线交互设计师,交互设计
